"Experiment number"	"Plot number"	"Year"	"Sampling date (YYMMDD)"	"Species name"	"Species Biomass (g/m2)"	"Grazed"
123	86	1996	960724	Miscellaneous litter	380.9	pre
123	86	1996	960724	Miscellaneous sp.	345.2	pre
123	86	1996	960820	Miscellaneous litter	148.3	pre
123	86	1996	960820	Miscellaneous sp.	179.65	pre
123	87	1996	960627	Miscellaneous litter	479.7	pre
123	87	1996	960627	Miscellaneous sp.	184.3	pre
123	87	1996	960724	Miscellaneous litter	256.3	pre
123	87	1996	960724	Miscellaneous sp.	125	pre
123	87	1996	960820	Miscellaneous litter	257.8	pre
123	87	1996	960820	Miscellaneous sp.	167.85	pre
123	88	1996	960627	Miscellaneous litter	221.1	pre
123	88	1996	960627	Miscellaneous sp.	243.5	pre
123	88	1996	960724	Miscellaneous litter	384.35	pre
123	88	1996	960724	Miscellaneous sp.	244.1	pre
123	88	1996	960820	Miscellaneous litter	230.65	pre
123	88	1996	960820	Miscellaneous sp.	137.55	pre
123	89	1996	960627	Miscellaneous litter	76.8	pre
123	89	1996	960627	Miscellaneous sp.	89.6	pre
123	89	1996	960724	Miscellaneous litter	200.85	pre
123	89	1996	960724	Miscellaneous sp.	143.05	pre
123	89	1996	960820	Miscellaneous litter	90.2	pre
123	89	1996	960820	Miscellaneous sp.	184.2	pre
123	90	1996	960627	Miscellaneous litter	11.9	pre
123	90	1996	960627	Miscellaneous sp.	13.15	pre
123	90	1996	960724	Miscellaneous litter	3	pre
123	90	1996	960724	Miscellaneous sp.	5.2	pre
123	90	1996	960820	Miscellaneous litter	21	pre
123	90	1996	960820	Miscellaneous sp.	41.45	pre
123	91	1996	960627	Miscellaneous litter	68.3	pre
123	91	1996	960627	Miscellaneous sp.	112.3	pre
123	91	1996	960724	Miscellaneous litter	80.15	pre
123	91	1996	960724	Miscellaneous sp.	126.3	pre
123	91	1996	960820	Miscellaneous litter	135.25	pre
123	91	1996	960820	Miscellaneous sp.	172.25	pre
123	92	1996	960627	Miscellaneous litter	68.2	pre
123	92	1996	960627	Miscellaneous sp.	49	pre
123	92	1996	960724	Miscellaneous litter	228	pre
123	92	1996	960724	Miscellaneous sp.	131.6	pre
123	92	1996	960820	Miscellaneous litter	31.65	pre
123	92	1996	960820	Miscellaneous sp.	51.15	pre
123	93	1996	960627	Miscellaneous litter	182.15	pre
123	93	1996	960627	Miscellaneous sp.	111.8	pre
123	93	1996	960724	Miscellaneous litter	231.3	pre
123	93	1996	960724	Miscellaneous sp.	200.25	pre
123	93	1996	960820	Miscellaneous litter	101.7	pre
123	93	1996	960820	Miscellaneous sp.	134.45	pre
123	94	1996	960627	Miscellaneous litter	164.95	pre
123	94	1996	960627	Miscellaneous sp.	133.45	pre
123	94	1996	960724	Miscellaneous litter	201	pre
123	94	1996	960724	Miscellaneous sp.	189.1	pre
123	94	1996	960820	Miscellaneous litter	132.3	pre
123	94	1996	960820	Miscellaneous sp.	128.5	pre
123	95	1996	960627	Miscellaneous litter	101.6	pre
123	95	1996	960627	Miscellaneous sp.	126.7	pre
123	95	1996	960724	Miscellaneous litter	178.4	pre
123	95	1996	960724	Miscellaneous sp.	126.15	pre
123	95	1996	960820	Miscellaneous litter	166.45	pre
123	95	1996	960820	Miscellaneous sp.	170.4	pre
123	96	1996	960627	Miscellaneous litter	169.4	pre
123	96	1996	960627	Miscellaneous sp.	122.4	pre
123	96	1996	960724	Miscellaneous litter	77.7	pre
123	96	1996	960724	Miscellaneous sp.	78.45	pre
123	96	1996	960820	Miscellaneous litter	91.4	pre
123	96	1996	960820	Miscellaneous sp.	177	pre
123	97	1996	960627	Miscellaneous litter	26.65	pre
123	97	1996	960627	Miscellaneous sp.	77.25	pre
123	97	1996	960724	Miscellaneous litter	116.45	pre
123	97	1996	960724	Miscellaneous sp.	104.15	pre
123	97	1996	960820	Miscellaneous litter	171.3	pre
123	97	1996	960820	Miscellaneous sp.	182.75	pre
123	98	1996	960627	Miscellaneous litter	41.4	pre
123	98	1996	960627	Miscellaneous sp.	100.9	pre
123	98	1996	960724	Miscellaneous litter	245.9	pre
123	98	1996	960724	Miscellaneous sp.	135.1	pre
123	98	1996	960820	Miscellaneous litter	143.7	pre
123	98	1996	960820	Miscellaneous sp.	265.1	pre
123	99	1996	960628	Miscellaneous litter	65.35	pre
123	99	1996	960628	Miscellaneous sp.	135.35	pre
123	99	1996	960724	Miscellaneous litter	156.2	pre
123	99	1996	960724	Miscellaneous sp.	330.85	pre
123	99	1996	960820	Miscellaneous litter	140.65	pre
123	99	1996	960820	Miscellaneous sp.	266	pre
123	100	1996	960628	Miscellaneous litter	24.45	pre
123	100	1996	960628	Miscellaneous sp.	163.2	pre
123	100	1996	960724	Miscellaneous litter	128.95	pre
123	100	1996	960724	Miscellaneous sp.	164.35	pre
123	100	1996	960820	Miscellaneous litter	62.75	pre
123	100	1996	960820	Miscellaneous sp.	70.95	pre
123	101	1996	960628	Miscellaneous litter	151.05	pre
123	101	1996	960628	Miscellaneous sp.	73.35	pre
123	101	1996	960724	Miscellaneous litter	247.7	pre
123	101	1996	960724	Miscellaneous sp.	126.65	pre
123	101	1996	960820	Miscellaneous litter	91.75	pre
123	101	1996	960820	Miscellaneous sp.	80.55	pre
123	102	1996	960628	Miscellaneous litter	133.5	pre
123	102	1996	960628	Miscellaneous sp.	116.25	pre
123	102	1996	960724	Miscellaneous litter	67.55	pre
123	102	1996	960724	Miscellaneous sp.	123.5	pre
123	102	1996	960820	Miscellaneous litter	68.45	pre
123	102	1996	960820	Miscellaneous sp.	86.2	pre
123	103	1996	960628	Miscellaneous litter	14.35	pre
123	103	1996	960628	Miscellaneous sp.	21.8	pre
123	103	1996	960724	Miscellaneous litter	301.1	pre
123	103	1996	960724	Miscellaneous sp.	182.25	pre
123	103	1996	960820	Miscellaneous litter	543.6	pre
123	103	1996	960820	Miscellaneous sp.	504.2	pre
123	104	1996	960628	Miscellaneous litter	96.8	pre
123	104	1996	960628	Miscellaneous sp.	84.9	pre
123	104	1996	960724	Miscellaneous litter	67.05	pre
123	104	1996	960724	Miscellaneous sp.	84.7	pre
123	104	1996	960820	Miscellaneous litter	98.25	pre
123	104	1996	960820	Miscellaneous sp.	153.5	pre
123	105	1996	960628	Miscellaneous litter	52.9	pre
123	105	1996	960628	Miscellaneous sp.	76.4	pre
123	105	1996	960724	Miscellaneous litter	35.9	pre
123	105	1996	960724	Miscellaneous sp.	41.7	pre
123	105	1996	960820	Miscellaneous litter	70.4	pre
123	105	1996	960820	Miscellaneous sp.	90.9	pre
123	106	1996	960629	Miscellaneous litter	25.2	pre
123	106	1996	960629	Miscellaneous sp.	74.75	pre
123	106	1996	960724	Miscellaneous litter	65.05	pre
123	106	1996	960724	Miscellaneous sp.	117.35	pre
123	106	1996	960820	Miscellaneous litter	264.35	pre
123	106	1996	960820	Miscellaneous sp.	472.4	pre
123	107	1996	960628	Miscellaneous litter	49	pre
123	107	1996	960628	Miscellaneous sp.	137.6	pre
123	107	1996	960724	Miscellaneous litter	128.65	pre
123	107	1996	960724	Miscellaneous sp.	182.35	pre
123	107	1996	960820	Miscellaneous litter	241.4	pre
123	107	1996	960820	Miscellaneous sp.	509.2	pre
123	108	1996	960628	Miscellaneous litter	93.6	pre
123	108	1996	960628	Miscellaneous sp.	143.05	pre
123	108	1996	960724	Miscellaneous litter	30.55	pre
123	108	1996	960724	Miscellaneous sp.	68.5	pre
123	108	1996	960820	Miscellaneous litter	99.05	pre
123	108	1996	960820	Miscellaneous sp.	115.2	pre
123	109	1996	960628	Miscellaneous litter	78	pre
123	109	1996	960628	Miscellaneous sp.	123.15	pre
123	109	1996	960724	Miscellaneous litter	122.1	pre
123	109	1996	960724	Miscellaneous sp.	150.55	pre
123	109	1996	960820	Miscellaneous litter	234.75	pre
123	109	1996	960820	Miscellaneous sp.	214	pre
123	110	1996	960628	Miscellaneous litter	34.95	pre
123	110	1996	960628	Miscellaneous sp.	54.85	pre
123	110	1996	960724	Miscellaneous litter	240.2	pre
123	110	1996	960724	Miscellaneous sp.	338.75	pre
123	110	1996	960820	Miscellaneous litter	35.55	pre
123	110	1996	960820	Miscellaneous sp.	115.2	pre
123	111	1996	960628	Miscellaneous litter	52.4	pre
123	111	1996	960628	Miscellaneous sp.	52.8	pre
123	111	1996	960724	Miscellaneous litter	129.4	pre
123	111	1996	960724	Miscellaneous sp.	117.3	pre
123	111	1996	960820	Miscellaneous litter	46.85	pre
123	111	1996	960820	Miscellaneous sp.	91.45	pre
123	112	1996	960628	Miscellaneous litter	2.9	pre
123	112	1996	960628	Miscellaneous sp.	51.4	pre
123	112	1996	960724	Miscellaneous litter	2.35	pre
123	112	1996	960724	Miscellaneous sp.	7.1	pre
123	112	1996	960820	Miscellaneous litter	159.8	pre
123	112	1996	960820	Miscellaneous sp.	307.15	pre
123	113	1996	960628	Miscellaneous litter	52.15	pre
123	113	1996	960628	Miscellaneous sp.	200	pre
123	113	1996	960724	Miscellaneous litter	8.5	pre
123	113	1996	960724	Miscellaneous sp.	117.45	pre
123	113	1996	960820	Miscellaneous litter	20.1	pre
123	113	1996	960820	Miscellaneous sp.	17.75	pre
123	114	1996	960628	Miscellaneous litter	2.65	pre
123	114	1996	960628	Miscellaneous sp.	23.85	pre
123	114	1996	960724	Miscellaneous litter	13.8	pre
123	114	1996	960724	Miscellaneous sp.	16.25	pre
123	114	1996	960820	Miscellaneous litter	21.3	pre
123	114	1996	960820	Miscellaneous sp.	17.4	pre
123	115	1996	960628	Miscellaneous litter	25.4	pre
123	115	1996	960628	Miscellaneous sp.	77.25	pre
123	115	1996	960724	Miscellaneous litter	102.3	pre
123	115	1996	960724	Miscellaneous sp.	159.75	pre
123	115	1996	960820	Miscellaneous litter	48.8	pre
123	115	1996	960820	Miscellaneous sp.	87.9	pre
123	116	1996	960628	Miscellaneous litter	130.3	pre
123	116	1996	960628	Miscellaneous sp.	96.7	pre
123	116	1996	960724	Miscellaneous litter	254.5	pre
123	116	1996	960724	Miscellaneous sp.	218.65	pre
123	116	1996	960820	Miscellaneous litter	312.25	pre
123	116	1996	960820	Miscellaneous sp.	207.55	pre
123	117	1996	960628	Miscellaneous litter	221	pre
123	117	1996	960628	Miscellaneous sp.	251.2	pre
123	117	1996	960724	Miscellaneous litter	245.4	pre
123	117	1996	960724	Miscellaneous sp.	224.95	pre
123	117	1996	960820	Miscellaneous litter	184.4	pre
123	117	1996	960820	Miscellaneous sp.	145.45	pre
123	118	1996	960628	Miscellaneous litter	40.7	pre
123	118	1996	960628	Miscellaneous sp.	70	pre
123	118	1996	960725	Miscellaneous litter	85.55	pre
123	118	1996	960725	Miscellaneous sp.	155.25	pre
123	118	1996	960820	Miscellaneous litter	42.4	pre
123	118	1996	960820	Miscellaneous sp.	217.4	pre
123	119	1996	960628	Miscellaneous litter	45.3	pre
123	119	1996	960628	Miscellaneous sp.	114.1	pre
123	119	1996	960725	Miscellaneous litter	26.85	pre
123	119	1996	960725	Miscellaneous sp.	50.55	pre
123	119	1996	960820	Miscellaneous litter	95.5	pre
123	119	1996	960820	Miscellaneous sp.	62.3	pre
123	120	1996	960628	Miscellaneous litter	4.1	pre
123	120	1996	960628	Miscellaneous sp.	31.1	pre
123	120	1996	960725	Miscellaneous litter	117.15	pre
123	120	1996	960725	Miscellaneous sp.	61.65	pre
123	120	1996	960820	Miscellaneous litter	58.55	pre
123	120	1996	960820	Miscellaneous sp.	110.05	pre
123	121	1996	960628	Miscellaneous litter	66.4	pre
123	121	1996	960628	Miscellaneous sp.	102.65	pre
123	121	1996	960725	Miscellaneous litter	159.35	pre
123	121	1996	960725	Miscellaneous sp.	145.45	pre
123	121	1996	960820	Miscellaneous litter	98.15	pre
123	121	1996	960820	Miscellaneous sp.	137.3	pre
123	122	1996	960628	Miscellaneous litter	85.6	pre
123	122	1996	960628	Miscellaneous sp.	120.2	pre
123	122	1996	960725	Miscellaneous litter	29.1	pre
123	122	1996	960725	Miscellaneous sp.	124.9	pre
123	122	1996	960820	Miscellaneous litter	29.75	pre
123	122	1996	960820	Miscellaneous sp.	135.65	pre
123	123	1996	960628	Miscellaneous litter	201.25	pre
123	123	1996	960628	Miscellaneous sp.	150.45	pre
123	123	1996	960725	Miscellaneous litter	198.65	pre
123	123	1996	960725	Miscellaneous sp.	186.95	pre
123	123	1996	960820	Miscellaneous litter	191.65	pre
123	123	1996	960820	Miscellaneous sp.	188.65	pre
123	124	1996	960628	Miscellaneous litter	97.1	pre
123	124	1996	960628	Miscellaneous sp.	133.65	pre
123	124	1996	960725	Miscellaneous litter	157.95	pre
123	124	1996	960725	Miscellaneous sp.	90.4	pre
123	124	1996	960820	Miscellaneous litter	217.7	pre
123	124	1996	960820	Miscellaneous sp.	123.75	pre
123	125	1996	960628	Miscellaneous litter	27.95	pre
123	125	1996	960628	Miscellaneous sp.	26.65	pre
123	125	1996	960725	Miscellaneous litter	113.05	pre
123	125	1996	960725	Miscellaneous sp.	68.75	pre
123	125	1996	960820	Miscellaneous litter	51.3	pre
123	125	1996	960820	Miscellaneous sp.	137.8	pre
123	126	1996	960628	Miscellaneous litter	30.45	pre
123	126	1996	960628	Miscellaneous sp.	60.85	pre
123	126	1996	960725	Miscellaneous litter	248.65	pre
123	126	1996	960725	Miscellaneous sp.	192.7	pre
123	126	1996	960820	Miscellaneous litter	165.3	pre
123	126	1996	960820	Miscellaneous sp.	255.05	pre
123	127	1996	960628	Miscellaneous litter	540.2	pre
123	127	1996	960628	Miscellaneous sp.	556.75	pre
123	127	1996	960725	Miscellaneous litter	683.85	pre
123	127	1996	960725	Miscellaneous sp.	459.5	pre
123	127	1996	960820	Miscellaneous litter	78.45	pre
123	127	1996	960820	Miscellaneous sp.	361.5	pre
123	128	1996	960628	Miscellaneous litter	168.65	pre
123	128	1996	960628	Miscellaneous sp.	212.65	pre
123	128	1996	960725	Miscellaneous litter	256.25	pre
123	128	1996	960725	Miscellaneous sp.	102.55	pre
123	128	1996	960820	Miscellaneous litter	144.9	pre
123	128	1996	960820	Miscellaneous sp.	99.3	pre
123	129	1996	960628	Miscellaneous litter	106.75	pre
123	129	1996	960628	Miscellaneous sp.	109.6	pre
123	129	1996	960725	Miscellaneous litter	154.5	pre
123	129	1996	960725	Miscellaneous sp.	152.4	pre
123	129	1996	960820	Miscellaneous litter	199.5	pre
123	129	1996	960820	Miscellaneous sp.	141.55	pre
123	130	1996	960628	Miscellaneous litter	19.25	pre
123	130	1996	960628	Miscellaneous sp.	204.5	pre
123	130	1996	960725	Miscellaneous litter	22.45	pre
123	130	1996	960725	Miscellaneous sp.	94.55	pre
123	130	1996	960820	Miscellaneous litter	28.85	pre
123	130	1996	960820	Miscellaneous sp.	110.5	pre
123	131	1996	960628	Miscellaneous litter	134	pre
123	131	1996	960628	Miscellaneous sp.	133.15	pre
123	131	1996	960725	Miscellaneous litter	121.7	pre
123	131	1996	960725	Miscellaneous sp.	109.95	pre
123	131	1996	960820	Miscellaneous litter	233.5	pre
123	131	1996	960820	Miscellaneous sp.	225.4	pre
123	132	1996	960628	Miscellaneous litter	78.35	pre
123	132	1996	960628	Miscellaneous sp.	126.5	pre
123	132	1996	960725	Miscellaneous litter	22.45	pre
123	132	1996	960725	Miscellaneous sp.	43.05	pre
123	132	1996	960820	Miscellaneous litter	75.4	pre
123	132	1996	960820	Miscellaneous sp.	101.4	pre
123	133	1996	960628	Miscellaneous litter	18.35	pre
123	133	1996	960628	Miscellaneous sp.	165.55	pre
123	133	1996	960725	Miscellaneous litter	64.65	pre
123	133	1996	960725	Miscellaneous sp.	27.15	pre
123	133	1996	960820	Miscellaneous litter	56.15	pre
123	133	1996	960820	Miscellaneous sp.	79.05	pre
123	134	1996	960628	Miscellaneous litter	100.25	pre
123	134	1996	960628	Miscellaneous sp.	98.25	pre
123	134	1996	960725	Miscellaneous litter	21.1	pre
123	134	1996	960725	Miscellaneous sp.	49.15	pre
123	134	1996	960820	Miscellaneous litter	30.9	pre
123	134	1996	960820	Miscellaneous sp.	81.4	pre
123	135	1996	960628	Miscellaneous litter	55.05	pre
123	135	1996	960628	Miscellaneous sp.	105.55	pre
123	135	1996	960725	Miscellaneous litter	104.55	pre
123	135	1996	960725	Miscellaneous sp.	84.65	pre
123	135	1996	960820	Miscellaneous litter	92.45	pre
123	135	1996	960820	Miscellaneous sp.	188.9	pre
123	136	1996	960628	Miscellaneous litter	208.05	pre
123	136	1996	960628	Miscellaneous sp.	178.45	pre
123	136	1996	960725	Miscellaneous litter	244.25	pre
123	136	1996	960725	Miscellaneous sp.	148.4	pre
123	136	1996	960820	Miscellaneous litter	69.9	pre
123	136	1996	960820	Miscellaneous sp.	123.8	pre
123	137	1996	960628	Miscellaneous litter	146.6	pre
123	137	1996	960628	Miscellaneous sp.	151.55	pre
123	137	1996	960725	Miscellaneous litter	119.65	pre
123	137	1996	960725	Miscellaneous sp.	114.75	pre
123	137	1996	960820	Miscellaneous litter	76.5	pre
123	137	1996	960820	Miscellaneous sp.	375.75	pre
123	138	1996	960628	Miscellaneous litter	96.2	pre
123	138	1996	960628	Miscellaneous sp.	118.4	pre
123	138	1996	960725	Miscellaneous litter	188.95	pre
123	138	1996	960725	Miscellaneous sp.	176.25	pre
123	138	1996	960820	Miscellaneous litter	89.8	pre
123	138	1996	960820	Miscellaneous sp.	345.4	pre
123	139	1996	960628	Miscellaneous litter	184.3	pre
123	139	1996	960628	Miscellaneous sp.	227.2	pre
123	139	1996	960725	Miscellaneous litter	393.2	pre
123	139	1996	960725	Miscellaneous sp.	297.2	pre
123	139	1996	960820	Miscellaneous litter	112.15	pre
123	139	1996	960820	Miscellaneous sp.	114.8	pre
123	140	1996	960628	Miscellaneous litter	158.15	pre
123	140	1996	960628	Miscellaneous sp.	237.75	pre
123	140	1996	960725	Miscellaneous litter	126.95	pre
123	140	1996	960725	Miscellaneous sp.	144.35	pre
123	140	1996	960820	Miscellaneous litter	59.45	pre
123	140	1996	960820	Miscellaneous sp.	275.05	pre
123	141	1996	960628	Miscellaneous litter	168.6	pre
123	141	1996	960628	Miscellaneous sp.	154.3	pre
123	141	1996	960725	Miscellaneous litter	141.15	pre
123	141	1996	960725	Miscellaneous sp.	166.95	pre
123	141	1996	960820	Miscellaneous litter	127.5	pre
123	141	1996	960820	Miscellaneous sp.	210.5	pre
123	142	1996	960628	Miscellaneous litter	66.15	pre
123	142	1996	960628	Miscellaneous sp.	130.3	pre
123	142	1996	960725	Miscellaneous litter	324.4	pre
123	142	1996	960725	Miscellaneous sp.	244.95	pre
123	142	1996	960820	Miscellaneous litter	196.25	pre
123	142	1996	960820	Miscellaneous sp.	319.05	pre
123	143	1996	960628	Miscellaneous litter	52.9	pre
123	143	1996	960628	Miscellaneous sp.	70.65	pre
123	143	1996	960725	Miscellaneous litter	238.7	pre
123	143	1996	960725	Miscellaneous sp.	135.9	pre
123	143	1996	960820	Miscellaneous litter	87.25	pre
123	143	1996	960820	Miscellaneous sp.	80.8	pre
123	144	1996	960628	Miscellaneous litter	90.8	pre
123	144	1996	960628	Miscellaneous sp.	89.55	pre
123	144	1996	960725	Miscellaneous litter	132.75	pre
123	144	1996	960725	Miscellaneous sp.	130.45	pre
123	144	1996	960820	Miscellaneous litter	118.05	pre
123	144	1996	960820	Miscellaneous sp.	114.75	pre
123	145	1996	960628	Miscellaneous litter	128.35	pre
123	145	1996	960628	Miscellaneous sp.	115.05	pre
123	145	1996	960725	Miscellaneous litter	145.65	pre
123	145	1996	960725	Miscellaneous sp.	162.75	pre
123	145	1996	960820	Miscellaneous litter	66.95	pre
123	145	1996	960820	Miscellaneous sp.	27.7	pre
123	146	1996	960628	Miscellaneous litter	100	pre
123	146	1996	960628	Miscellaneous sp.	116.2	pre
123	146	1996	960725	Miscellaneous litter	103.6	pre
123	146	1996	960725	Miscellaneous sp.	129.1	pre
123	146	1996	960820	Miscellaneous litter	125.85	pre
123	146	1996	960820	Miscellaneous sp.	161.75	pre
123	147	1996	960628	Miscellaneous litter	37.95	pre
123	147	1996	960628	Miscellaneous sp.	63.85	pre
123	147	1996	960725	Miscellaneous litter	29.25	pre
123	147	1996	960725	Miscellaneous sp.	43.3	pre
123	147	1996	960820	Miscellaneous litter	4.8	pre
123	147	1996	960820	Miscellaneous sp.	45.7	pre
123	1	1997	970721	Achillea millefolium (lanulosa)	5.6	pre
123	1	1997	970721	Agropyron repens	2.75	pre
123	1	1997	970721	Agrostis scabra	2.05	pre
123	1	1997	970721	Ambrosia artemisiifolia elatio	0.05	pre
123	1	1997	970721	Anemone cylindrica	0.05	pre
123	1	1997	970721	Asclepias tuberosa	8.55	pre
123	1	1997	970721	Astragalus canadensis	5.95	pre
123	1	1997	970721	Carex sp.	0.75	pre
123	1	1997	970721	Euphorbia corollata	2.5	pre
123	1	1997	970721	Lespedeza capitata	124.9	pre
123	1	1997	970721	Miscellaneous litter	230.6	pre
123	1	1997	970721	Mosses & lichens	4.05	pre
123	1	1997	970721	Panicum virgatum	20.7	pre
123	1	1997	970721	Rudbeckia serotina	20.15	pre
123	1	1997	970721	Schizachyrium scoparium	25.85	pre
123	1	1997	970721	Solidago nemoralis	1.8	pre
123	1	1997	970721	Sorghastrum nutans	85.65	pre
123	2	1997	970721	Achillea millefolium (lanulosa)	4.8	pre
123	2	1997	970721	Andropogon gerardi	9.7	pre
123	2	1997	970721	Anemone cylindrica	3.1	pre
123	2	1997	970721	Asclepias tuberosa	1.35	pre
123	2	1997	970721	Hedeoma hispida	0.15	pre
123	2	1997	970721	Koeleria cristata	52	pre
123	2	1997	970721	Lespedeza capitata	204	pre
123	2	1997	970721	Miscellaneous litter	246.25	pre
123	2	1997	970721	Rudbeckia serotina	0.05	pre
123	2	1997	970721	Sorghastrum nutans	56.95	pre
