"Data set title: Christopher B. Craft. 2018. Sediment elevation measurements from the GCE LTER Seawater Addition Long-Term Experiment (SALTEx) sampling sites from July 2013 to August 2022. Georgia Coastal Ecosystems LTER Data Catalog (data set GEL-GCED-1802; /data/GEL-GCED-1802)",,,,,,,,
,,,,,,,,,
"Sample_Date","Plot","Treatment","Moved_From","Replicate","Arm","Pin_Number","Elevation","Flag_Elevation"
2018-12-18,"C6","PR","",6,6,5,,""
2018-12-18,"C6","PR","",6,6,6,,""
2018-12-18,"C6","PR","",6,6,7,212,""
2018-12-18,"C6","PR","",6,6,8,208,""
2018-12-18,"C6","PR","",6,6,9,,""
2018-12-18,"D5","Pu","",5,1,1,,""
2018-12-18,"D5","Pu","",5,1,2,275,""
2018-12-18,"D5","Pu","",5,1,3,279,""
2018-12-18,"D5","Pu","",5,1,4,278,""
2018-12-18,"D5","Pu","",5,1,5,275,""
2018-12-18,"D5","Pu","",5,1,6,,""
2018-12-18,"D5","Pu","",5,1,7,278,""
2018-12-18,"D5","Pu","",5,1,8,274,""
2018-12-18,"D5","Pu","",5,1,9,278,""
2018-12-18,"D5","Pu","",5,7,1,,""
2018-12-18,"D5","Pu","",5,7,2,228,""
2018-12-18,"D5","Pu","",5,7,3,224,""
2018-12-18,"D5","Pu","",5,7,4,234,""
2018-12-18,"D5","Pu","",5,7,5,,""
2018-12-18,"D5","Pu","",5,7,6,,""
2018-12-18,"D5","Pu","",5,7,7,242,""
2018-12-18,"D5","Pu","",5,7,8,248,""
2018-12-18,"D5","Pu","",5,7,9,256,""
2018-12-18,"D5","Pu","",5,8,1,281,""
2018-12-18,"D5","Pu","",5,8,2,280,""
2018-12-18,"D5","Pu","",5,8,3,272,""
2018-12-18,"D5","Pu","",5,8,4,278,""
2018-12-18,"D5","Pu","",5,8,5,273,""
2018-12-18,"D5","Pu","",5,8,6,272,""
2018-12-18,"D5","Pu","",5,8,7,268,""
2018-12-18,"D5","Pu","",5,8,8,267,""
2018-12-18,"D5","Pu","",5,8,9,268,""
2019-07-19,"X2","C","",2,1,1,236,""
2019-07-19,"X2","C","",2,1,2,232,""
2019-07-19,"X2","C","",2,1,3,242,""
2019-07-19,"X2","C","",2,1,4,230,""
2019-07-19,"X2","C","",2,1,5,240,""
2019-07-19,"X2","C","",2,1,6,243,""
2019-07-19,"X2","C","",2,1,7,242,""
2019-07-19,"X2","C","",2,1,8,235,""
2019-07-19,"X2","C","",2,1,9,242,""
2019-07-19,"X2","C","",2,2,1,236,""
2019-07-19,"X2","C","",2,2,2,237,""
2019-07-19,"X2","C","",2,2,3,249,""
2019-07-19,"X2","C","",2,2,4,242,""
2019-07-19,"X2","C","",2,2,5,240,""
2019-07-19,"X2","C","",2,2,6,,""
2019-07-19,"X2","C","",2,2,7,246,""
2019-07-19,"X2","C","",2,2,8,,""
2019-07-19,"X2","C","",2,2,9,248,""
2019-07-19,"X2","C","",2,8,1,250,""
2019-07-19,"X2","C","",2,8,2,247,""
2019-07-19,"X2","C","",2,8,3,242,""
2019-07-19,"X2","C","",2,8,4,242,""
2019-07-19,"X2","C","",2,8,5,248,""
2019-07-19,"X2","C","",2,8,6,248,""
2019-07-19,"X2","C","",2,8,7,243,""
2019-07-19,"X2","C","",2,8,8,241,""
2019-07-19,"X2","C","",2,8,9,243,""
2019-07-19,"X3","C","",3,1,1,305,""
2019-07-19,"X3","C","",3,1,2,295,""
2019-07-19,"X3","C","",3,1,3,296,""
2019-07-19,"X3","C","",3,1,4,295,""
2019-07-19,"X3","C","",3,1,5,296,""
2019-07-19,"X3","C","",3,1,6,296,""
2019-07-19,"X3","C","",3,1,7,287,""
2019-07-19,"X3","C","",3,1,8,,""
2019-07-19,"X3","C","",3,1,9,,""
2019-07-19,"X3","C","",3,2,1,295,""
2019-07-19,"X3","C","",3,2,2,296,""
2019-07-19,"X3","C","",3,2,3,295,""
2019-07-19,"X3","C","",3,2,4,297,""
2019-07-19,"X3","C","",3,2,5,291,""
2019-07-19,"X3","C","",3,2,6,288,""
2019-07-19,"X3","C","",3,2,7,281,""
2019-07-19,"X3","C","",3,2,8,,""
2019-07-19,"X3","C","",3,2,9,287,""
2019-07-19,"X3","C","",3,3,1,281,""
2019-07-19,"X3","C","",3,3,2,283,""
2019-07-19,"X3","C","",3,3,3,286,""
2019-07-19,"X3","C","",3,3,4,278,""
2019-07-19,"X3","C","",3,3,5,281,""
2019-07-19,"X3","C","",3,3,6,280,""
2019-07-19,"X3","C","",3,3,7,285,""
2019-07-19,"X3","C","",3,3,8,283,""
2019-07-19,"X3","C","",3,3,9,281,""
2019-07-19,"X4","C","",4,1,1,273,""
2019-07-19,"X4","C","",4,1,2,,""
2019-07-19,"X4","C","",4,1,3,275,""
2019-07-19,"X4","C","",4,1,4,,""
2019-07-19,"X4","C","",4,1,5,276,""
2019-07-19,"X4","C","",4,1,6,276,""
2019-07-19,"X4","C","",4,1,7,274,""
2019-07-19,"X4","C","",4,1,8,277,""
2019-07-19,"X4","C","",4,1,9,267,""
2019-07-19,"X4","C","",4,2,1,279,""
2019-07-19,"X4","C","",4,2,2,285,""
2019-07-19,"X4","C","",4,2,3,277,""
2019-07-19,"X4","C","",4,2,4,277,""
2019-07-19,"X4","C","",4,2,5,282,""
2019-07-19,"X4","C","",4,2,6,282,""
2019-07-19,"X4","C","",4,2,7,280,""
2019-07-19,"X4","C","",4,2,8,279,""
2019-07-19,"X4","C","",4,2,9,276,""
2019-07-19,"X4","C","",4,3,1,,""
2019-07-19,"X4","C","",4,3,2,,""
2019-07-19,"X4","C","",4,3,3,282,""
2019-07-19,"X4","C","",4,3,4,284,""
2019-07-19,"X4","C","",4,3,5,287,""
2019-07-19,"X4","C","",4,3,6,282,""
2019-07-19,"X4","C","",4,3,7,286,""
2019-07-19,"X4","C","",4,3,8,285,""
2019-07-19,"X4","C","",4,3,9,282,""
2019-07-19,"X6","C","",6,5,1,284,""
2019-07-19,"X6","C","",6,5,2,280,""
2019-07-19,"X6","C","",6,5,3,278,""
2019-07-19,"X6","C","",6,5,4,280,""
2019-07-19,"X6","C","",6,5,5,,""
2019-07-19,"X6","C","",6,5,6,276,""
2019-07-19,"X6","C","",6,5,7,278,""
2019-07-19,"X6","C","",6,5,8,276,""
2019-07-19,"X6","C","",6,5,9,,""
2019-07-19,"X6","C","",6,6,1,281,""
2019-07-19,"X6","C","",6,6,2,,""
2019-07-19,"X6","C","",6,6,3,289,""
2019-07-19,"X6","C","",6,6,4,286,""
2019-07-19,"X6","C","",6,6,5,,""
2019-07-19,"X6","C","",6,6,6,272,""
2019-07-19,"X6","C","",6,6,7,281,""
2019-07-19,"X6","C","",6,6,8,282,""
2019-07-19,"X6","C","",6,6,9,278,""
2019-07-19,"X6","C","",6,7,1,,""
2019-07-19,"X6","C","",6,7,2,,""
2019-07-19,"X6","C","",6,7,3,,""
2019-07-19,"X6","C","",6,7,4,,""
2019-07-19,"X6","C","",6,7,5,,""
2019-07-19,"X6","C","",6,7,6,281,""
2019-07-19,"X6","C","",6,7,7,275,""
2019-07-19,"X6","C","",6,7,8,283,""
2019-07-19,"X6","C","",6,7,9,283,""
2019-07-19,"B1","CS","",1,1,1,358,""
2019-07-19,"B1","CS","",1,1,2,358,""
2019-07-19,"B1","CS","",1,1,3,354,""
2019-07-19,"B1","CS","",1,1,4,352,""
2019-07-19,"B1","CS","",1,1,5,,""
2019-07-19,"B1","CS","",1,1,6,362,""
2019-07-19,"B1","CS","",1,1,7,361,""
2019-07-19,"B1","CS","",1,1,8,,""
2019-07-19,"B1","CS","",1,1,9,,""
2019-07-19,"B1","CS","",1,2,1,366,""
2019-07-19,"B1","CS","",1,2,2,364,""
2019-07-19,"B1","CS","",1,2,3,370,""
2019-07-19,"B1","CS","",1,2,4,,""
2019-07-19,"B1","CS","",1,2,5,362,""
2019-07-19,"B1","CS","",1,2,6,367,""
2019-07-19,"B1","CS","",1,2,7,368,""
2019-07-19,"B1","CS","",1,2,8,367,""
2019-07-19,"B1","CS","",1,2,9,366,""
2019-07-19,"B1","CS","",1,3,1,,""
2019-07-19,"B1","CS","",1,3,2,,""
2019-07-19,"B1","CS","",1,3,3,,""
2019-07-19,"B1","CS","",1,3,4,,""
2019-07-19,"B1","CS","",1,3,5,,""
2019-07-19,"B1","CS","",1,3,6,,""
2019-07-19,"B1","CS","",1,3,7,,""
2019-07-19,"B1","CS","",1,3,8,,""
2019-07-19,"B1","CS","",1,3,9,,""
2019-07-19,"B5","CS","",5,3,1,,""
2019-07-19,"B5","CS","",5,3,2,,""
2019-07-19,"B5","CS","",5,3,3,,""
2019-07-19,"B5","CS","",5,3,4,317,""
2019-07-19,"B5","CS","",5,3,5,319,""
2019-07-19,"B5","CS","",5,3,6,,""
2019-07-19,"B5","CS","",5,3,7,322,""
2019-07-19,"B5","CS","",5,3,8,318,""
2019-07-19,"B5","CS","",5,3,9,316,""
2019-07-19,"B5","CS","",5,4,1,315,""
2019-07-19,"B5","CS","",5,4,2,315,""
2019-07-19,"B5","CS","",5,4,3,315,""
2019-07-19,"B5","CS","",5,4,4,314,""
2019-07-19,"B5","CS","",5,4,5,,""
2019-07-19,"B5","CS","",5,4,6,312,""
2019-07-19,"B5","CS","",5,4,7,317,""
2019-07-19,"B5","CS","",5,4,8,319,""
2019-07-19,"B5","CS","",5,4,9,315,""
2019-07-19,"B5","CS","",5,5,1,315,""
2019-07-19,"B5","CS","",5,5,2,313,""
2019-07-19,"B5","CS","",5,5,3,308,""
2019-07-19,"B5","CS","",5,5,4,310,""
2019-07-19,"B5","CS","",5,5,5,,""
2019-07-19,"B5","CS","",5,5,6,315,""
2019-07-19,"B5","CS","",5,5,7,319,""
2019-07-19,"B5","CS","",5,5,8,322,""
2019-07-19,"B5","CS","",5,5,9,,""
2019-07-19,"C2","CS","PR2",3,4,1,308,""
2019-07-19,"C2","CS","PR2",3,4,2,,""
2019-07-19,"C2","CS","PR2",3,4,3,304,""
2019-07-19,"C2","CS","PR2",3,4,4,295,""
2019-07-19,"C2","CS","PR2",3,4,5,296,""
2019-07-19,"C2","CS","PR2",3,4,6,300,""
2019-07-19,"C2","CS","PR2",3,4,7,299,""
2019-07-19,"C2","CS","PR2",3,4,8,301,""
2019-07-19,"C2","CS","PR2",3,4,9,,""
2019-07-19,"C2","CS","PR2",3,5,1,286,""
2019-07-19,"C2","CS","PR2",3,5,2,290,""
2019-07-19,"C2","CS","PR2",3,5,3,292,""
2019-07-19,"C2","CS","PR2",3,5,4,,""
2019-07-19,"C2","CS","PR2",3,5,5,292,""
2019-07-19,"C2","CS","PR2",3,5,6,287,""
2019-07-19,"C2","CS","PR2",3,5,7,290,""
2019-07-19,"C2","CS","PR2",3,5,8,,""
2019-07-19,"C2","CS","PR2",3,5,9,,""
2019-07-19,"C2","CS","PR2",3,6,1,,""
2019-07-19,"C2","CS","PR2",3,6,2,,""
2019-07-19,"C2","CS","PR2",3,6,3,258,""
2019-07-19,"C2","CS","PR2",3,6,4,250,""
2019-07-19,"C2","CS","PR2",3,6,5,248,""
2019-07-19,"C2","CS","PR2",3,6,6,261,""
2019-07-19,"C2","CS","PR2",3,6,7,261,""
2019-07-19,"C2","CS","PR2",3,6,8,266,""
2019-07-19,"C2","CS","PR2",3,6,9,262,""
2019-07-19,"A2","Fr","",2,1,1,294,""
2019-07-19,"A2","Fr","",2,1,2,281,""
2019-07-19,"A2","Fr","",2,1,3,289,""
2019-07-19,"A2","Fr","",2,1,4,284,""
2019-07-19,"A2","Fr","",2,1,5,,""
2019-07-19,"A2","Fr","",2,1,6,301,""
2019-07-19,"A2","Fr","",2,1,7,291,""
2019-07-19,"A2","Fr","",2,1,8,288,""
2019-07-19,"A2","Fr","",2,1,9,283,""
2019-07-19,"A2","Fr","",2,7,1,291,""
2019-07-19,"A2","Fr","",2,7,2,291,""
2019-07-19,"A2","Fr","",2,7,3,290,""
2019-07-19,"A2","Fr","",2,7,4,290,""
2019-07-19,"A2","Fr","",2,7,5,292,""
2019-07-19,"A2","Fr","",2,7,6,293,""
2019-07-19,"A2","Fr","",2,7,7,292,""
2019-07-19,"A2","Fr","",2,7,8,293,""
2019-07-19,"A2","Fr","",2,7,9,293,""
2019-07-19,"A2","Fr","",2,8,1,292,""
2019-07-19,"A2","Fr","",2,8,2,292,""
2019-07-19,"A2","Fr","",2,8,3,296,""
2019-07-19,"A2","Fr","",2,8,4,293,""
2019-07-19,"A2","Fr","",2,8,5,294,""
2019-07-19,"A2","Fr","",2,8,6,,""
2019-07-19,"A2","Fr","",2,8,7,297,""
2019-07-19,"A2","Fr","",2,8,8,301,""
2019-07-19,"A2","Fr","",2,8,9,306,""
2019-07-19,"A3","Fr","",3,1,1,341,""
2019-07-19,"A3","Fr","",3,1,2,343,""
2019-07-19,"A3","Fr","",3,1,3,,""
2019-07-19,"A3","Fr","",3,1,4,,""
2019-07-19,"A3","Fr","",3,1,5,341,""
2019-07-19,"A3","Fr","",3,1,6,345,""
2019-07-19,"A3","Fr","",3,1,7,339,""
2019-07-19,"A3","Fr","",3,1,8,331,""
2019-07-19,"A3","Fr","",3,1,9,334,""
2019-07-19,"A3","Fr","",3,7,1,,""
2019-07-19,"A3","Fr","",3,7,2,303,""
2019-07-19,"A3","Fr","",3,7,3,304,""
2019-07-19,"A3","Fr","",3,7,4,306,""
2019-07-19,"A3","Fr","",3,7,5,298,""
2019-07-19,"A3","Fr","",3,7,6,307,""
2019-07-19,"A3","Fr","",3,7,7,305,""
2019-07-19,"A3","Fr","",3,7,8,293,""
2019-07-19,"A3","Fr","",3,7,9,296,""
2019-07-19,"A3","Fr","",3,8,1,345,""
2019-07-19,"A3","Fr","",3,8,2,,""
2019-07-19,"A3","Fr","",3,8,3,352,""
2019-07-19,"A3","Fr","",3,8,4,350,""
2019-07-19,"A3","Fr","",3,8,5,347,""
2019-07-19,"A3","Fr","",3,8,6,345,""
2019-07-19,"A3","Fr","",3,8,7,342,""
2019-07-19,"A3","Fr","",3,8,8,338,""
2019-07-19,"A3","Fr","",3,8,9,340,""
2019-07-19,"A5","Fr","",5,5,1,,""
2019-07-19,"A5","Fr","",5,5,2,,""
2019-07-19,"A5","Fr","",5,5,3,,""
2019-07-19,"A5","Fr","",5,5,4,323,""
2019-07-19,"A5","Fr","",5,5,5,326,""
2019-07-19,"A5","Fr","",5,5,6,333,""
2019-07-19,"A5","Fr","",5,5,7,324,""
2019-07-19,"A5","Fr","",5,5,8,324,""
2019-07-19,"A5","Fr","",5,5,9,327,""
2019-07-19,"A5","Fr","",5,6,1,334,""
2019-07-19,"A5","Fr","",5,6,2,332,""
2019-07-19,"A5","Fr","",5,6,3,331,""
2019-07-19,"A5","Fr","",5,6,4,332,""
2019-07-19,"A5","Fr","",5,6,5,328,""
2019-07-19,"A5","Fr","",5,6,6,332,""
2019-07-19,"A5","Fr","",5,6,7,328,""
2019-07-19,"A5","Fr","",5,6,8,326,""
2019-07-19,"A5","Fr","",5,6,9,333,""
2019-07-19,"A5","Fr","",5,7,1,,""
2019-07-19,"A5","Fr","",5,7,2,343,""
2019-07-19,"A5","Fr","",5,7,3,338,""
2019-07-19,"A5","Fr","",5,7,4,340,""
2019-07-19,"A5","Fr","",5,7,5,340,""
2019-07-19,"A5","Fr","",5,7,6,336,""
2019-07-19,"A5","Fr","",5,7,7,334,""
2019-07-19,"A5","Fr","",5,7,8,339,""
2019-07-19,"A5","Fr","",5,7,9,333,""
2019-07-19,"A6","Fr","",6,3,1,,""
2019-07-19,"A6","Fr","",6,3,2,,""
2019-07-19,"A6","Fr","",6,3,3,331,""
2019-07-19,"A6","Fr","",6,3,4,330,""
2019-07-19,"A6","Fr","",6,3,5,328,""
2019-07-19,"A6","Fr","",6,3,6,331,""
2019-07-19,"A6","Fr","",6,3,7,,""
2019-07-19,"A6","Fr","",6,3,8,325,""
2019-07-19,"A6","Fr","",6,3,9,324,""
2019-07-19,"A6","Fr","",6,4,1,330,""
2019-07-19,"A6","Fr","",6,4,2,327,""
2019-07-19,"A6","Fr","",6,4,3,,""
2019-07-19,"A6","Fr","",6,4,4,325,""
2019-07-19,"A6","Fr","",6,4,5,327,""
2019-07-19,"A6","Fr","",6,4,6,327,""
2019-07-19,"A6","Fr","",6,4,7,332,""
2019-07-19,"A6","Fr","",6,4,8,324,""
2019-07-19,"A6","Fr","",6,4,9,323,""
2019-07-19,"A6","Fr","",6,5,1,327,""
2019-07-19,"A6","Fr","",6,5,2,319,""
2019-07-19,"A6","Fr","",6,5,3,325,""
2019-07-19,"A6","Fr","",6,5,4,326,""
2019-07-19,"A6","Fr","",6,5,5,324,""
2019-07-19,"A6","Fr","",6,5,6,,""
2019-07-19,"A6","Fr","",6,5,7,,""
2019-07-19,"A6","Fr","",6,5,8,,""
2019-07-19,"A6","Fr","",6,5,9,326,""
2019-07-19,"C1","Fr","PR1",1,6,1,314,""
2019-07-19,"C1","Fr","PR1",1,6,2,315,""
2019-07-19,"C1","Fr","PR1",1,6,3,313,""
2019-07-19,"C1","Fr","PR1",1,6,4,314,""
2019-07-19,"C1","Fr","PR1",1,6,5,313,""
2019-07-19,"C1","Fr","PR1",1,6,6,316,""
2019-07-19,"C1","Fr","PR1",1,6,7,314,""
2019-07-19,"C1","Fr","PR1",1,6,8,312,""
2019-07-19,"C1","Fr","PR1",1,6,9,,""
2019-07-19,"C1","Fr","PR1",1,7,1,306,""
2019-07-19,"C1","Fr","PR1",1,7,2,310,""
2019-07-19,"C1","Fr","PR1",1,7,3,,""
2019-07-19,"C1","Fr","PR1",1,7,4,,""
2019-07-19,"C1","Fr","PR1",1,7,5,310,""
2019-07-19,"C1","Fr","PR1",1,7,6,305,""
2019-07-19,"C1","Fr","PR1",1,7,7,306,""
2019-07-19,"C1","Fr","PR1",1,7,8,299,""
2019-07-19,"C1","Fr","PR1",1,7,9,310,""
2019-07-19,"C1","Fr","PR1",1,8,1,305,""
2019-07-19,"C1","Fr","PR1",1,8,2,304,""
2019-07-19,"C1","Fr","PR1",1,8,3,296,""
2019-07-19,"C1","Fr","PR1",1,8,4,301,""
2019-07-19,"C1","Fr","PR1",1,8,5,300,""
2019-07-19,"C1","Fr","PR1",1,8,6,297,""
2019-07-19,"C1","Fr","PR1",1,8,7,300,""
2019-07-19,"C1","Fr","PR1",1,8,8,296,""
2019-07-19,"C1","Fr","PR1",1,8,9,296,""
2019-07-19,"B2","PR","CS2",1,5,1,,""
2019-07-19,"B2","PR","CS2",1,5,2,210,""
2019-07-19,"B2","PR","CS2",1,5,3,212,""
2019-07-19,"B2","PR","CS2",1,5,4,209,""
2019-07-19,"B2","PR","CS2",1,5,5,210,""
2019-07-19,"B2","PR","CS2",1,5,6,208,""
2019-07-19,"B2","PR","CS2",1,5,7,214,""
2019-07-19,"B2","PR","CS2",1,5,8,217,""
2019-07-19,"B2","PR","CS2",1,5,9,,""
2019-07-19,"B2","PR","CS2",1,6,1,224,""
2019-07-19,"B2","PR","CS2",1,6,2,227,""
2019-07-19,"B2","PR","CS2",1,6,3,228,""
2019-07-19,"B2","PR","CS2",1,6,4,215,""
2019-07-19,"B2","PR","CS2",1,6,5,220,""
2019-07-19,"B2","PR","CS2",1,6,6,225,""
2019-07-19,"B2","PR","CS2",1,6,7,,""
2019-07-19,"B2","PR","CS2",1,6,8,,""
2019-07-19,"B2","PR","CS2",1,6,9,215,""
2019-07-19,"B2","PR","CS2",1,7,1,,""
2019-07-19,"B2","PR","CS2",1,7,2,214,""
2019-07-19,"B2","PR","CS2",1,7,3,,""
2019-07-19,"B2","PR","CS2",1,7,4,212,""
2019-07-19,"B2","PR","CS2",1,7,5,,""
2019-07-19,"B2","PR","CS2",1,7,6,,""
2019-07-19,"B2","PR","CS2",1,7,7,,""
2019-07-19,"B2","PR","CS2",1,7,8,220,""
2019-07-19,"B2","PR","CS2",1,7,9,219,""
2019-07-19,"C4","PR","",4,1,1,,""
2019-07-19,"C4","PR","",4,1,2,,""
2019-07-19,"C4","PR","",4,1,3,,""
2019-07-19,"C4","PR","",4,1,4,191,""
2019-07-19,"C4","PR","",4,1,5,200,""
2019-07-19,"C4","PR","",4,1,6,201,""
2019-07-19,"C4","PR","",4,1,7,,""
2019-07-19,"C4","PR","",4,1,8,209,""
2019-07-19,"C4","PR","",4,1,9,215,""
2019-07-19,"C4","PR","",4,7,1,215,""
2019-07-19,"C4","PR","",4,7,2,222,""
2019-07-19,"C4","PR","",4,7,3,232,""
2019-07-19,"C4","PR","",4,7,4,226,""
2019-07-19,"C4","PR","",4,7,5,203,""
2019-07-19,"C4","PR","",4,7,6,200,""
2019-07-19,"C4","PR","",4,7,7,,""
2019-07-19,"C4","PR","",4,7,8,207,""
2019-07-19,"C4","PR","",4,7,9,,""
2019-07-19,"C4","PR","",4,8,1,220,""
2019-07-19,"C4","PR","",4,8,2,230,""
2019-07-19,"C4","PR","",4,8,3,230,""
2019-07-19,"C4","PR","",4,8,4,237,""
2019-07-19,"C4","PR","",4,8,5,228,""
2019-07-19,"C4","PR","",4,8,6,231,""
2019-07-19,"C4","PR","",4,8,7,,""
2019-07-19,"C4","PR","",4,8,8,240,""
2019-07-19,"C4","PR","",4,8,9,234,""
2019-07-19,"C6","PR","",6,4,1,,""
2019-07-19,"C6","PR","",6,4,2,235,""
2019-07-19,"C6","PR","",6,4,3,236,""
2019-07-19,"C6","PR","",6,4,4,234,""
2019-07-19,"C6","PR","",6,4,5,232,""
2019-07-19,"C6","PR","",6,4,6,230,""
2019-07-19,"C6","PR","",6,4,7,232,""
2019-07-19,"C6","PR","",6,4,8,234,""
2019-07-19,"C6","PR","",6,4,9,233,""
2019-07-19,"C6","PR","",6,5,1,,""
2019-07-19,"C6","PR","",6,5,2,243,""
2019-07-19,"C6","PR","",6,5,3,246,""
2019-07-19,"C6","PR","",6,5,4,248,""
2019-07-19,"C6","PR","",6,5,5,247,""
2019-07-19,"C6","PR","",6,5,6,250,""
2019-07-19,"C6","PR","",6,5,7,252,""
2019-07-19,"C6","PR","",6,5,8,249,""
2019-07-19,"C6","PR","",6,5,9,248,""
2019-07-19,"C6","PR","",6,6,1,,""
2019-07-19,"C6","PR","",6,6,2,,""
2019-07-19,"C6","PR","",6,6,3,,""
2019-07-19,"C6","PR","",6,6,4,,""
2019-07-19,"C6","PR","",6,6,5,,""
2019-07-19,"C6","PR","",6,6,6,,""
2019-07-19,"C6","PR","",6,6,7,225,""
2019-07-19,"C6","PR","",6,6,8,225,""
2019-07-19,"C6","PR","",6,6,9,,""
2019-07-19,"D5","Pu","",5,1,1,,""
2019-07-19,"D5","Pu","",5,1,2,,""
2019-07-19,"D5","Pu","",5,1,3,291,""
2019-07-19,"D5","Pu","",5,1,4,290,""
2019-07-19,"D5","Pu","",5,1,5,288,""
2019-07-19,"D5","Pu","",5,1,6,285,""
2019-07-19,"D5","Pu","",5,1,7,282,""
2019-07-19,"D5","Pu","",5,1,8,285,""
2019-07-19,"D5","Pu","",5,1,9,282,""
2019-07-19,"D5","Pu","",5,7,1,,""
2019-07-19,"D5","Pu","",5,7,2,,""
2019-07-19,"D5","Pu","",5,7,3,,""
2019-07-19,"D5","Pu","",5,7,4,253,""
2019-07-19,"D5","Pu","",5,7,5,,""
2019-07-19,"D5","Pu","",5,7,6,260,""
2019-07-19,"D5","Pu","",5,7,7,269,""
2019-07-19,"D5","Pu","",5,7,8,261,""
2019-07-19,"D5","Pu","",5,7,9,259,""
2019-07-19,"D5","Pu","",5,8,1,287,""
2019-07-19,"D5","Pu","",5,8,2,292,""
2019-07-19,"D5","Pu","",5,8,3,286,""
2019-07-19,"D5","Pu","",5,8,4,,""
2019-07-19,"D5","Pu","",5,8,5,284,""
2019-07-19,"D5","Pu","",5,8,6,281,""
2019-07-19,"D5","Pu","",5,8,7,282,""
2019-07-19,"D5","Pu","",5,8,8,282,""
2019-07-19,"D5","Pu","",5,8,9,,""
2019-12-19,"X2","C","",2,1,1,230,""
2019-12-19,"X2","C","",2,1,2,237,""
2019-12-19,"X2","C","",2,1,3,228,""
2019-12-19,"X2","C","",2,1,4,229,""
2019-12-19,"X2","C","",2,1,5,232,""
2019-12-19,"X2","C","",2,1,6,,""
2019-12-19,"X2","C","",2,1,7,230,""
2019-12-19,"X2","C","",2,1,8,,""
2019-12-19,"X2","C","",2,1,9,237,""
2019-12-19,"X2","C","",2,2,1,,""
2019-12-19,"X2","C","",2,2,2,,""
2019-12-19,"X2","C","",2,2,3,,""
2019-12-19,"X2","C","",2,2,4,,""
2019-12-19,"X2","C","",2,2,5,236,""
2019-12-19,"X2","C","",2,2,6,233,""
2019-12-19,"X2","C","",2,2,7,235,""
2019-12-19,"X2","C","",2,2,8,240,""
2019-12-19,"X2","C","",2,2,9,241,""
2019-12-19,"X2","C","",2,8,1,242,""
2019-12-19,"X2","C","",2,8,2,248,""
2019-12-19,"X2","C","",2,8,3,241,""
2019-12-19,"X2","C","",2,8,4,240,""
2019-12-19,"X2","C","",2,8,5,238,""
2019-12-19,"X2","C","",2,8,6,236,""
2019-12-19,"X2","C","",2,8,7,247,""
2019-12-19,"X2","C","",2,8,8,246,""
2019-12-19,"X2","C","",2,8,9,247,""
2019-12-19,"X3","C","",3,1,1,,""
2019-12-19,"X3","C","",3,1,2,,""
2019-12-19,"X3","C","",3,1,3,,""
2019-12-19,"X3","C","",3,1,4,284,""
2019-12-19,"X3","C","",3,1,5,291,""
2019-12-19,"X3","C","",3,1,6,291,""
2019-12-19,"X3","C","",3,1,7,201,""
2019-12-19,"X3","C","",3,1,8,291,""
2019-12-19,"X3","C","",3,1,9,291,""
2019-12-19,"X3","C","",3,2,1,296,""
2019-12-19,"X3","C","",3,2,2,292,""
2019-12-19,"X3","C","",3,2,3,,""
2019-12-19,"X3","C","",3,2,4,285,""
2019-12-19,"X3","C","",3,2,5,281,""
2019-12-19,"X3","C","",3,2,6,280,""
2019-12-19,"X3","C","",3,2,7,278,""
2019-12-19,"X3","C","",3,2,8,,""
2019-12-19,"X3","C","",3,2,9,277,""
2019-12-19,"X3","C","",3,3,1,278,""
2019-12-19,"X3","C","",3,3,2,275,""
2019-12-19,"X3","C","",3,3,3,286,""
2019-12-19,"X3","C","",3,3,4,,""
2019-12-19,"X3","C","",3,3,5,280,""
2019-12-19,"X3","C","",3,3,6,285,""
2019-12-19,"X3","C","",3,3,7,,""
2019-12-19,"X3","C","",3,3,8,281,""
2019-12-19,"X3","C","",3,3,9,277,""
2019-12-19,"X4","C","",4,1,1,271,""
2019-12-19,"X4","C","",4,1,2,276,""
2019-12-19,"X4","C","",4,1,3,272,""
2019-12-19,"X4","C","",4,1,4,282,""
2019-12-19,"X4","C","",4,1,5,273,""
2019-12-19,"X4","C","",4,1,6,273,""
2019-12-19,"X4","C","",4,1,7,261,""
2019-12-19,"X4","C","",4,1,8,262,""
2019-12-19,"X4","C","",4,1,9,263,""
2019-12-19,"X4","C","",4,2,1,276,""
2019-12-19,"X4","C","",4,2,2,275,""
2019-12-19,"X4","C","",4,2,3,268,""
2019-12-19,"X4","C","",4,2,4,265,""
2019-12-19,"X4","C","",4,2,5,268,""
2019-12-19,"X4","C","",4,2,6,267,""
2019-12-19,"X4","C","",4,2,7,264,""
2019-12-19,"X4","C","",4,2,8,261,""
2019-12-19,"X4","C","",4,2,9,261,""
2019-12-19,"X4","C","",4,3,1,,""
2019-12-19,"X4","C","",4,3,2,,""
2019-12-19,"X4","C","",4,3,3,,""
2019-12-19,"X4","C","",4,3,4,278,""
2019-12-19,"X4","C","",4,3,5,278,""
2019-12-19,"X4","C","",4,3,6,275,""
2019-12-19,"X4","C","",4,3,7,277,""
2019-12-19,"X4","C","",4,3,8,280,""
2019-12-19,"X4","C","",4,3,9,279,""
2019-12-19,"X6","C","",6,5,1,285,""
2019-12-19,"X6","C","",6,5,2,274,""
